from_year	to_year	old_name	new_name	defining_snps
2016	2017	E1b1a1a1a1c1a1a3a1a1c	E1b1a1a1a1c1a1a3a1a1a1b	M4438, M4441, M4443, M4445, M4449
2016	2017	E1b1a1a1a1c1a1a3c	E1b1a1a1a1c1a1a3m	CTS11763, CTS2917, CTS510, V199, Z37475
2016	2017	1	E1b1a1a1a1c1a1a3c1	CTS5788, Z170
2016	2017	E1b1a1a1a1c1a1a3c2e~	E1b1a1a1a1c1a1a3n~	Z37465, Z37466, Z37467, Z37468, Z37469
2016	2017	E1b1a1a1a2a1a3b1e1~	E1b1a1a1a2a1a3b1d1~	L831. Z36982, Z36984, Z36985, Z36986
2016	2017	E1b1b1a1b1a10a3	E1b1b1a1b1a10a2	S20329, Z21357, Z21362, Z21363
2016	2017	E1b1b1a1b1a10a3a~	E1b1b1a1b1a10a2h~	A7065. BY5499, BY5500, BY5501, BY5502
2016	2017	E1b1b1a1b1a10a3a1~	E1b1b1a1b1a10a2h1~	BY5570
2016	2017	E1b1b1a1b1a10a3a2~	E1b1b1a1b1a10a2h2~	BY5610
2016	2017	E1b1b1a1b1a10a4~	E1b1b1a1b1a10a3~	BY5350
2016	2017	E1b1b1a1b1a10a5~	E1b1b1a1b1a10a4~	BY5375
2016	2017	G1a1	G1a1a	GG133, GG148, Y11754, Y11757, Z26917, Z3353
2016	2017	G1a1a1a~	G1a1a1a1a~	FGC39025, FGC39050
2016	2017	G1a1a2	G1a1a1b	L1323
2016	2017	G1a1a2a~	G1a1a1b1~	GG93, Y12744
2016	2017	G1a1a2a1~	G1a1a1b1a~	GG97
2016	2017	G1a1a2a2~	G1a1a1b1b~	GG100, GG98
2016	2017	G1a1a2a3~	G1a1a1b1c~	GG92
2016	2017	G1a1a2b~	G1a1a1b2~	GG90
2016	2017	G1a1a2c~	G1a1a1b3~	GG86, GG87, GG88, GG89
2016	2017	G1a1a2d~	G1a1a1b4~	FGC31693, GG71, GG72, GG73, GG74, GG75
2016	2017	G1a1a2e~	G1a1a1b5~	GG76, GG77, GG78, GG79, GG80, PH5269, Y14114
2016	2017	G1a1a2f~	G1a1a1b6~	GG81, GG83, GG84, GG85
2016	2017	G1a1a2g~	G1a1a1b7~	GG65, GG66, GG67, GG68, GG69
2016	2017	G1a1a3~	G1a1a1a2~	GG1, GG3, GG4, GG5, GG6
2016	2017	G1a1a4~	G1a1a1a3~	Y14914, Y15522, Y15523, Y15525, Y15526, Y15527, Y15528, Y15530, Y15531, Y15532, Y15533, Y15534, Y15535, Y15536, Y15537, Y15538, Y15539, Z34090, Z34091, Z34092, Z34093, Z34094, Z34095, Z34096, Z34100, Z34101, Z34102, Z34103, Z34108, Z35060, Z35065
2016	2017	G1a1a4a~	G1a1a1a3a~	Y15524, Y15540, Z34089, Z34098, Z34099, Z35067
2016	2017	G1a1a4a1~	G1a1a1a3a1~	Z34054, Z35053, Z35055, Z35056
2016	2017	G1a1a4a2~	G1a1a1a3a2~	Z35057, Z35058, Z35059
2016	2017	G1a1a4b~	G1a1a1a3b~	Z35061, Z35062, Z35063, Z35064
2016	2017	G1a1b	G1a1a2	GG362, GG371, Z3189, Z3257, Z3313, Z3325^, Z3509
2016	2017	G1a1b1~	G1a1a2a~	Z26332, Z26333, Z26334, Z26335
2016	2017	G1a1b1a~	G1a1a2a1~	Z31483, Z31484, Z31485, Z31486, Z31488, Z31489, Z31490, Z31491
2016	2017	G1a1b2~	G1a1a2b~	Z31492, Z31493, Z31495, Z31496
2016	2017	G1a2	G1a1b	GG313, GG314, GG315, GG317, GG318, GG319, GG320, GG321, GG322, GG323, GG324, GG326, GG327, GG328, PH1487, PH1487, PH4366.2
2016	2017	G1a2a1~	G1a1b1a1~	GG157, GG158, GG159, GG160, GG161
2016	2017	G1a2b1~	G1a1b2a1~	GG264
2016	2017	G1a2b1a~	G1a1b2a1a~	GG245, GG246, GG247
2016	2017	G2a1a1a2c~	G2a1a1a2c1~	Z29311, Z29312, Z29313, Z29314, Z30782
2016	2017	G2a2a1a1a2~	G2a2a1a1a3~	Z43080, Z43081, Z43082, Z43083, Z43084
2016	2017	G2a2a1a1b2~	G2a2a1a1b1~	FGC6629, FGC6631, FGC6633, FGC6634
2016	2017	G2a2a1a1b3~	G2a2a1a1b2~	FGC34750, FGC34755, FGC34757
2016	2017	G2a2a1a1b4~	G2a2a1a1b3~	FGC42426, FGC42431, FGC42432, FGC42440, FGC42441, G2a2a1a2, L91, PF3233, PF3246, S19852, S22038, S285, Z6101, Z6177, Z6291, �, � �, � � � �
2016	2017	G2a2b1a1a1	G2a2b1a1a1a	Z17083, Z17085, Z17086, Z17088, Z17090, Z17091
2016	2017	G2a2b1a1a1a~	G2a2b1a1a1a1~	Z31399, Z31400, Z31401, Z31402, Z31403
2016	2017	G2a2b1a1a1b~	G2a2b1a1a1a2~	S27195, Z31404, Z31405, Z31406, Z31407
2016	2017	G2a2b1a1a2~	G2a2b1a1a1b~	Z31394, Z31395, Z31396, Z31397, Z31398
2016	2017	G2a2b1a1a3~	G2a2b1a1a1c~	FGC5115, FGC5119, FGC5122, FGC5125, FGC5135
2016	2017	G2a2b1a1a4~	G2a2b1a1a1d~	Page25
2016	2017	G2a2b1a1a5~	G2a2b1a1a1e~	F3170.2, M5528.2, PF1797.2
2016	2017	G2a2b1a1a5a~	G2a2b1a1a1e1~	PF3221
2016	2017	G2a2b1a1a6~	G2a2b1a1a1f~	CTS11876
2016	2017	G2a2b1a1b2a2~	G2a2b1a1b2a2a~	Z42379, Z42380, Z42381, Z42382, Z42383
2016	2017	G2a2b1a1b2a3~	G2a2b1a1b2a2b~	Z42384, Z42385, Z42386, Z42387, Z42388
2016	2017	G2a2b1b1a	G2a2b1b1a1	Z30793, Z30796, Z30797, Z30799, Z30801, Z30802, Z30803, Z30804, Z30805, Z30807, Z30808, Z30809, Z30810, Z30811, Z30812, Z30813, Z30816
2016	2017	G2a2b1b1a1~	G2a2b1b1a1a~	PF3286, PF3306, PF3310, PF3313, PF3314, PF3317, PF6848, Z6344, Z6345, Z6346, Z6347, Z6348, Z6863, Z6864, Z6865, Z6866, Z6867, Z6868, Z6869
2016	2017	G2a2b1b1a2~	G2a2b1b1a1b~	Z31533, Z31537
2016	2017	G2a2b1b1a3~	G2a2b1b1a1c~	CTS430
2016	2017	G2a2b1b1b	G2a2b1b1a2	FGC41457, FGC41459, FGC41463, FGC41465, FGC41473, FGC41482, FGC41489, S11415, S11726, S17288, S18502, Z31417
2016	2017	G2a2b1b1b1~	G2a2b1b1a2a~	Z31413, Z6029
2016	2017	G2a2b1b1b1a~	G2a2b1b1a2a1~	Z31414, Z31415, Z31416
2016	2017	G2a2b1b1b1b~	G2a2b1b1a2a2~	Z6349, Z6350, Z6352, Z6353, Z6354, Z6356, Z6357, Z6358, Z6871, Z6872, Z6873, Z6874, Z6875
2016	2017	G2a2b1b1b1c~	G2a2b1b1a2a3~	FGC41428, FGC41447, FGC41449, FGC41451, FGC41452
2016	2017	G2a2b1b1c~	G2a2b1b1a3~	Z40727, Z40728, Z40729, Z40730, Z40731
2016	2017	G2a2b2a1a1a1a1a1a	G2a2b2a1a1a1a1a1a1	L1263, Z38848
2016	2017	G2a2b2a1a1a1a1a1a1a	G2a2b2a1a1a1a1a1a1a1	Z38853
2016	2017	G2a2b2a1a1a1a1a1a1a1~	G2a2b2a1a1a1a1a1a1a1a~	FGC18956.2, Z38858, Z38859, Z38860
2016	2017	G2a2b2a1a1a1a1a1a1a2~	G2a2b2a1a1a1a1a1a1a1b~	Z38862, Z38863, Z38864, Z38865, Z38866
2016	2017	G2a2b2a1a1a1a1a1a2~	G2a2b2a1a1a1a1a1a1b~	L1261, L1271, Z39565, Z39566
2016	2017	G2a2b2a1a1a1a1a1b	G2a2b2a1a1a1a1a1a2	Z30777, Z30781, Z31566, Z31567, Z31569, Z31570, Z31571, Z31572, Z31573
2016	2017	G2a2b2a1a1a1a1a1b1~	G2a2b2a1a1a1a1a1a2a~	Z30778, Z30779, Z38455
2016	2017	G2a2b2a1a1a1a1a1b2~	G2a2b2a1a1a1a1a1a2b~	Z31561, Z31562, Z31563, Z31564, Z31565
2016	2017	G2a2b2a1a1a1a1a1c~	G2a2b2a1a1a1a1a1a3~	Z31368, Z31369, Z31370, Z31371, Z31372
2016	2017	G2a2b2a1a1a1a1a1d~	G2a2b2a1a1a1a1a1a4~	CTS7987, Z31373, Z31374, Z31375, Z31376
2016	2017	G2a2b2a1a1a1a1a1e~	G2a2b2a1a1a1a1a1a5~	Z34070, Z38350, Z38351, Z39053
2016	2017	G2a2b2a1a1a1a1a1f~	G2a2b2a1a1a1a1a1a6~	FGC31395, FGC31398
2016	2017	G2a2b2a1a1a1a1a1g~	G2a2b2a1a1a1a1a1a7~	SK1141, Z6406, Z6407, Z6408, Z6409, Z6931, Z6932, Z6933, Z6934, Z6935
2016	2017	G2a2b2a1a1a1a1a4	G2a2b2a1a1a1a1a5	Z38875, Z38878, Z40120, Z40121, Z40122, Z40123, Z40124, Z40125
2016	2017	G2a2b2a1a1a1a1a4a~	G2a2b2a1a1a1a1a5a~	Z38876, Z38877, Z38879
2016	2017	G2a2b2a1a1a1a1a4b~	G2a2b2a1a1a1a1a5b~	Z40126, Z40127, Z40128, Z40129, Z40130
2016	2017	G2a2b2a1a1a1a2	G2a2b2a1a1a1a2a	Z30831
2016	2017	G2a2b2a1a1a1a2~	G2a2b2a1a1a1a2a~	Z30827, Z30828, Z30829, Z30830
2016	2017	G2a2b2a1a1a2a1	G2a2b2a1a1a2a1a	L654.2
2016	2017	G2a2b2a1a1a2b1~	G2a2b2a1a1a2b1a~	Z37864
2016	2017	G2a2b2a1a1a2b2~	G2a2b2a1a1a2b1b~	Z38329, Z38330, Z38331, Z38332, Z38333
2016	2017	G2a2b2a1a1b1a1a	G2a2b2a1a1b1a1	Z725, Z727
2016	2017	G2a2b2a1a1b1a1a1a1a2~	G2a2b2a1a1b1a1a1a1a2a2b~	Z31318, Z31320
2016	2017	G2a2b2a1a1b1a1a1a1a2a~	G2a2b2a1a1b1a1a1a1a2a2~	CTS3647.2
2016	2017	G2a2b2a1a1b1a1a2a1d1a	G2a2b2a1a1b1a1a2a1b1a1	S2784
2016	2017	G2a2b2a1a1b1a1a2a1e	G2a2b2a1a1b1a1a2a1b2	FGC34846, Y13108, Z30739
2016	2017	G2a2b2a1a1b1a1a2a2a1~	G2a2b2a1a1b1a1a2a2a2~	B378
2016	2017	G2a2b2a1a1b1a1a2b1a1a1	1a1a1	Z34083, Z34084, Z34085, Z34086, Z34087
2016	2017	G2a2b2a1a1b1a1a2b1a1a2	1a1a2	M10375, Z31343, Z31344, Z31345, Z31346, Z31347, Z35719^, Z35720, Z35721, Z35722, Z35723, Z35724, Z35725, Z35726
2016	2017	G2a2b2a1a1b1a1a2b1a1b	1a1b	PH3365, Z31842, Z31843, Z31844, Z31845, Z37840, Z37841, Z37842, Z37843, Z37844, Z37845, Z37846, Z37847, Z37848, Z37849, Z37850, Z37859
2016	2017	G2a2b2a1a1b1a1a3	G2a2b2a1a1b1a1b	FGC477, Y8903
2016	2017	G2a2b2a1a1b1a1a3a	G2a2b2a1a1b1a1b1	FGC489, FGC496.2, FGC498, FGC499, FGC500, FGC502, FGC503, FGC505, FGC511, FGC512, FGC516, FGC517, Z30837, Z30838, Z6748, Z6750, Z6752
2016	2017	G2a2b2a1a1b1a1a3a1	G2a2b2a1a1b1a1b1a	FGC490, FGC496, FGC498, FGC499, FGC505, FGC507, FGC512, FGC517, Z6749, Z6750, ZS4949
2016	2017	G2a2b2a1a1b1a1a3b	G2a2b2a1a1b1a1b2a	Z31348, Z31350, Z31351, Z31393, ~
2016	2017	G2a2b2a1a1b1a1a5	G2a2b2a1a1b1a1c	FGC801, FGC818, FGC821, FGC822, Z6753, Z6754, Z6756, Z6757, ~
2016	2017	G2a2b2a1a1b1a1a6	G2a2b2a1a1b1a1d	CTS10324, CTS3664, CTS718, Z31326, Z31327, ~
2016	2017	G2a2b2a1a1b1a1a7b	G2a2b2a1a1b1a1e2	Z43211, Z43212, Z43213, Z43214, Z43215, ~
2016	2017	G2a2b2a1a1c1a1b2c	G2a2b2a1a1c1a1b3	V3946, Z43085, Z43203, Z43204, Z43205
2016	2017	G2a2b2a1a1c1a1b2c1~	G2a2b2a1a1c1a1b3a~	Z43086, Z43087, Z43088, Z43089
2016	2017	G2a2b2a1a1c1a1b2c2~	G2a2b2a1a1c1a1b3b~	Z43206, Z43207, Z43208, Z43209, Z43210
2016	2017	G2a2b2a1a1c1a1b2d~	G2a2b2a1a1c1a1b2c~	Z43090, Z43091, Z43092, Z43093, Z43094
2016	2017	G2b1b2	G2b1b2a	FGC32409, Y14601
2016	2017	G2b1b2a	G2b1b2	FGC32413, Y14600
2016	2017	I1a1a	I1a1a1a1a	M227
2016	2017	I1a1a1	I1a1a1a1a2a1	M72
2016	2017	I1a1b	I1a1b1	L22, S142
2016	2017	I1a1b1	I1a1b1a1	P109
2016	2017	I1a1b3	I1a1b1a4a	Z74
2016	2017	I1a1b3a1a	I1a1b1a4a1a1a~	L296
2016	2017	I1a1b4	I1a1b1c1a1	L300, S241
2016	2017	I1a1b6~	I1a1b1d~	L242
2016	2017	I1a2a1a	I1a2a1a1a	S440, Z140, Z141
2016	2017	I1a2a1a1	I1a2a1a1a1	S1953, Z2535
2016	2017	I1a2a1a1a1	I1a2a1a1a1a1	L338, S197
2016	2017	I1a2a1a3a	I1a2a1a1a3a	Y6900
2016	2017	I1a2a1a3a1	I1a2a1a1a3a1	Y7140
2016	2017	I1a2a1a3a1a	I1a2a1a1a3a1a	Y7477
2016	2017	I1a2a1a3a2	I1a2a1a1a3a2a	Y6885
2016	2017	I1a2a1c	I1a2a1a1d1b	L573
2016	2017	I1a2a1d1	I1a2a1a1d2a1c	L803
2016	2017	I1a3a1a	I1a3a	S2078
2016	2017	I1a3a1a1	I1a3a1a	Y2245.2
2016	2017	I1a3a1a1a	I1a3a1a1	L1237
2016	2017	I1a3a1a1a1	I1a3a1a1a	FGC9550, Y6634
2016	2017	I1a3a1a1b1	I1a3a1a2a	S15301
2016	2017	I1a3a1a1b1a	I1a3a1a2a1	Y6228
2016	2017	I1a3a1a1b1a1	I1a3a1a2a1b~	Y6229
2016	2017	I1a3a1a2	I1a3a1b	Y6375, Y6383
2016	2017	I1a3a2	I1a3b	BY351, BY352
2016	2017	I1a3a2a	I1a3b1	BY332, BY354
2016	2017	I1a3a2a1	I1a3b1a	Y7059, Y7060
2016	2017	I1a3a2a2	I1a3b1b	PH1538, Y13946
2016	2017	I1a3a2b1	I1a3b2a1	Y10994
2016	2017	I1a3a2c	I1a3b3	CTS4279
2016	2017	I1a3a3	I1a3c	BY62
2016	2017	I2a1a1a1a1	I2a1a1a1a1a1	CTS11338, PF4194
2016	2017	I2a1a1a1a1a	I2a1a1a1a1a1a	PF4189
2016	2017	I2a1a2a1a1	I2a1a2a1a1a	A417
2016	2017	I2a1b2a1a1a~	I2a1b2a1a1a1a1	A815
2016	2017	I2a1b2a1a2	I2a1b2a1a1a2	Y4882
2016	2017	I2a1b2a1a2a~	I2a1b2a1a1a2a~	A811
2016	2017	I2a1b2a1a3	I2a1b2a1a1a3a	A356, Z16983
2016	2017	I2a1b2a1a4~	I2a1b2a1a1a4~	M359.2, P41.2
2016	2017	I2a1b2a1b	I2a1b2a1a1b	Y4460
2016	2017	I2a1b2a1b1	I2a1b2a1a1b1	Y3118
2016	2017	I2a1b2a1c	I2a1b2a1a1c	Z17855
2016	2017	I2a2a1a1a1a1a1	I2a2a1a1a1a1a1a	Y10655
2016	2017	I2a2a1a1a1a1a2a1	I2a2a1a1a1a1a2a1a2	A824, Y11197
2016	2017	I2a2a1a2a1a1c1	I2a2a1a2a1a1c1a	Y4760
2016	2017	I2a2a1b1a1a1a	I2a2a1b1a1a1a1a	Y5359, Y5360
2016	2017	I2a2a1b1a1a1a1	I2a2a1b1a1a1a1a1	Y5369
2016	2017	I2a2a1b1b	I2a2a1b1b1	L699, L703
2016	2017	I2a2a1b1b1	I2a2a1b1b1a	L704
2016	2017	I2a2a1b1b1a	I2a2a1b1b1a1a	Y7641
2016	2017	I2a2a1b1b2	I2a2a1b1b1b	S12195, S21579, Y5669
2016	2017	I2a2a1b2a1a1	I2a2a1b2a1a1a1	S8522
2016	2017	I2a2a1b2a1a1a	I2a2a1b2a1a1a1a	P95
2016	2017	I2a2a1b2a1a2	I2a2a1b2a1a1b	CTS1858
2016	2017	I2a2a1b2a1a2a	I2a2a1b2a1a1b1	CTS10148
2016	2017	I2a2a1b2a1c	I2a2a1b2a1a3	BY526, Y8935
2016	2017	I2a2a1b2a2a1a	I2a2a1b2a1b1a1	Z78
2016	2017	I2a2a1b2a2a1a1	I2a2a1b2a1b1a1a	CTS8584
2016	2017	I2a2a1b2a2a1a1a1a	I2a2a1b2a1b1a1a1a1	L1198
2016	2017	I2a2a1b2a2a1a1a1a1a	I2a2a1b2a1b1a1a1a1a1	Z190
2016	2017	I2a2a1b2a2a1a1a1a1a1b	1a2	PH3769, Y7682
2016	2017	I2a2a1b2a2a1a1a1a2	I2a2a1b2a1b1a1a1a1b	P195.2
2016	2017	I2a2a1b2a2a1a1a1a3a	I2a2a1b2a1b1a1a1a1c1	Y5748
2016	2017	I2a2a1b2a2a1a1a1a3b	I2a2a1b2a1b1a1a1a1c2	Y7273
2016	2017	I2a2a1b2a2a1b	I2a2a1b2a1b1a2	Y9161
2016	2017	I2a2a1b2a2a2a	I2a2a1b2a1b1b1	CTS661, L1272
2016	2017	I2a2a1b2a2a2a1	I2a2a1b2a1b1b1a	Y5717
2016	2017	I2a2a1b2a2a3b	c2a1	Y10659
2016	2017	I2a2a1b2a2b	I2a2a1b2a1b2	L1425, S25383
2016	2017	I2a2a1b2a2b1	I2a2a1b2a1b2a1	CTS5332.2, PF7472.2
2016	2017	I2a2a1b2a2c	I2a2a1b2a1b3	Y7426
2016	2017	I2a2a1b2a3	I2a2a1b2a1c1	L1290, L1317
2016	2017	I2a2a1b2a4	I2a2a1b2a1d	Y7202, Y7844
2016	2017	I2a2a2a	I2a2a2a1	L1228
2016	2017	I2a2b1	I2a2b1a1	L533, S295
2016	2017	I2a2b2	I2a2b1b	S2606
2016	2017	I2a2b2b2	I2a2b1b2	PH1237
2016	2017	I2a2b2b3	I2a2b1b4a	Y18919
2016	2017	I2a2b2b3a1b	I2a2b1b4a2a2	Y20202
2016	2017	I2c1a2a1a1a	I2c1a2a2a1a1a	F2044
2016	2017	J1a2a	J1a2a1a1a	P56
2016	2017	J1a2b2~	J1a2a1a2b~	YSC0000081.1
2016	2017	J1a2b3	J1a2a1a2c1	L817
2016	2017	J1a2b3a1	J1a2a1a2c1a1	L816
2016	2017	J1a3a	J1a2b1	Z1842
2016	2017	J2b2	J2b2a	M241
2016	2017	J2b2a	J2b2a1	L283
2016	2017	J2b2a1	J2b2a1a	Z1296
2016	2017	J2b2a1a	J2b2a1a1	Z1297, Z1298
2016	2017	J2b2a1a1	J2b2a1a1a	Z631, Z639
2016	2017	J2b2b~	J2b2a2~	DYS455≤9
2016	2017	M1a2	M1a1~	P94
2016	2017	M1b	M1a2a	P87
2016	2017	M1b1	M1a2a1	M104_1, M104_2, P22_1^^, P22_2, ^^
2016	2017	M1b1a	M1a2a1a	M16
2016	2017	M1b1b	M1a2a1b	M83
2016	2017	M1b1b~	M1a2a1b~	SK1881, Z42285, Z42286, Z42287
2016	2017	M1b1c~	M1a2a1c~	SK1880, Z42281, Z42282, Z42283, Z42284
2016	2017	M1c~	M1a3~	Z33330, Z33345, Z42288
2016	2017	M1c2	M1a3b	B256, SK1882, Z31135, Z33309, Z33313, Z33318, Z33319, Z33323, Z33325, Z33331, Z33336, Z33343, Z33347, Z33348, Z33350
2016	2017	M1c2a~	M1a3b1~	Z33114. Z33315, Z33316, Z33317, Z33329, Z33333, Z33335, Z33339, Z33340, Z33342
2016	2017	M1c2a1~	M1a3b1a~	SK1889, Z42293, Z42294, Z42295, Z42296
2016	2017	M1c2a2	M1a3b1b	Z42297.
Z42298, Z42299. Z42300, Z42301, Z42302, Z42303, Z42304, Z42305, Z42306, Z42307, Z42308, Z42309, Z42310, Z42311, Z42312, Z42313, Z42314, Z42315, Z42316, Z42317. Z42318, Z42319, Z42320, Z42321, Z42322
2016	2017	M1c2b1a~	M1a3b1b1~	Z42323, Z42324, Z42325, Z42326, Z42327
2016	2017	M1c2b1b~	M1a3b1b2~	BY3630.2, F1295.2, Z42328, Z42329, Z42330
2016	2017	M1c2a3	M1a3b1c	B269.
Z31204, Z33269, Z33270, Z33271, Z33272, Z33273, Z33274, Z33276, Z33277, Z33278, Z33279, Z33280, Z33281, Z33282, Z33283, Z33284, Z33285, Z33286, Z33288, Z33289, Z33290, Z33291, Z33292, Z33293, Z33295, Z33296, Z33297, Z33298, Z33299, Z33300
2016	2017	M1c2a3a~	M1a3b1c1~	B271, Z33302, Z33305, Z33307, Z33308
2016	2017	M1c2a3b~	M1a3b1c2~	B270, Z38339, Z38340, Z38341
2016	2017	M1c2a4~	M1a3b1d~	B272, Z33740. Z33741, Z33742, Z33743
2016	2017	M1c2b~	M1a3b2a~	42538, Z, Z42539, Z42540, Z42541, Z42542
2016	2017	N1c1	N1a1	L395, L549, M2033, M2080, M46, P105, Page70, Tat, Z1953
2016	2017	N1c1a	N1a1a	M178
2016	2017	N1c1a1	N1a1a1a	F4325, L708, Z1951
2016	2017	N1c1a1a	N1a1a1a1	CTS10761, CTS1678, CTS9239, M2005, M2007, M2024, M2078, M2093, M2096, M2110, P298, Z4943, Z9152
2016	2017	N1c1a1a1a	N1a1a1a1a1	C, TS10760
2016	2017	N1c1a1a1a1	N1a1a1a1a1a	CTS2929, CTS6904, CTS7494, CTS8868, FGC13366, VL29, Z5027
2016	2017	N1c1a1a1a1a1	N1a1a1a1a1a1a1	B215
2016	2017	N1c1a1a1a1a1a1	N1a1a1a1a1a1a1a1	L551
2016	2017	N1c1a1a1a1a2a1~	N1a1a1a1a1a1a1a2a1~	Z43218, Z43219, Z43220, Z43221, Z43222
2016	2017	N1c1a1a1a1a2a2	N1a1a1a1a1a1a1a2b	L1027
2016	2017	4	N1a1a1a1a1a1a1a4	B212, CTS8173, Y4755, Z35355
2016	2017	N1c1a1a1a1a1a4a~	N1a1a1a1a1a1a1a4a~	B213, Z31769.2, Z35226, Z35227, Z35228
2016	2017	N1c1a1a1a1a1a4b~	N1a1a1a1a1a1a1a4b~	B189, Z35229, Z35230, Z35231, Z35232
2016	2017	N1c1a1a1a1a1a5~	N1a1a1a1a1a1a1a5~	188, B, Z35221, Z35222, Z35223
2016	2017	N1c1a1a1a1a1b	N1a1a1a1a1a1a1b	Y4706
2016	2017	N1c1a1a1a1a1c~	N1a1a1a1a1a1a1c~	Z35039, Z35040, Z35041, Z35042, Z4912
2016	2017	N1c1a1a1a1a3a~	N1a1a1a1a1a1a3a~	CTS5224, CTS5566, CTS6830, CTS8287, CTS8928
2016	2017	N1c1a1a1a1a3b~	N1a1a1a1a1a1a3b~	B186, Z35214. Z35215, Z43223, Z43224
2016	2017	N1c1a1a1a1a4~	N1a1a1a1a1a1a4~	S9378, Z35045, Z35046, Z35047, Z4915
2016	2017	N1c1a1a1a1b	N1a1a1a1a1a2	CTS9976
2016	2017	N1c1a1a1a1b1a	N1a1a1a1a1a2a1a	CTS2601
2016	2017	N1c1a1a1a1b1a1a~	N1a1a1a1a1a2a1a1a1~	CTS11122, Z34793, Z34974, Z34975, Z34976
2016	2017	N1c1a1a1a3~	N1a1a1a1a1c~	B479
2016	2017	N1c1a1a1b1a1	N1a1a1a1a2a1a1a	CTS1737, Z1927
2016	2017	N1c1a1a1b1a1a1a1a1a1~	N1a1a1a1a2a1a1a1a1a1a1a~	Z19832
2016	2017	N1c1a1a1c1a	N1a1a1a1a3a1	B198, Z35306, Z35307, Z35308, Z35309, ~
2016	2017	N1c1a1a1c1b3a	N1a1a1a1a3a2c1	Z38343, Z38344, Z38345, Z38346, ~
2016	2017	N1c1a1b1	N1a1a1a2a1	B180, Z35170, Z35171, Z35172, Z35173, ~
2016	2017	N1c1a1b2a	N1a1a1a2b1	CTS4556, Z35191, Z35192, Z35193, ~
2016	2017	N1c1a1b2b2b	N1a1a1a2b2b	B231, Z35202, Z35203, Z35204, Z35205, ~
2016	2017	N1c1a2	N1a1a2	B187, Z35159, Z35160, Z35161, Z35162
2016	2017	N1c2b1	N1a2b1	B478, P63, Z35078, Z35079, Z35080, Z35081, Z35082, Z35083, Z35084
2016	2017	N1c2b1a~	N1a2b1a~	B168, Z35087, Z35088, Z35090
2016	2017	N1c2b1b	N1a2b1b	B169
2016	2017	N1c2b1b1	N1a2b1b1	B170, BY6972, Z35091, Z35092, Z35093, Z35094, Z35095, Z35096, Z35097, Z35098, Z35099, Z35100, Z35101, Z35102, Z35103, Z599.2
2016	2017	N1c2b1b1a~	N1a2b1b1a~	B171, Z35104, Z35105, Z35106, Z35107
2016	2017	N1c2b1b1b	N1a2b1b1b	B172, Z35108
2016	2017	N1c2b1b1b1~	N1a2b1b1b1~	Z35109, Z35110, Z35111, Z35112
2016	2017	N1c2b1b1b2~	N1a2b1b1b2~	B174, Z35114, Z35115, Z35116
2016	2017	N1c2b1b2	N1a2b1b2	B175, Z35117, Z35118
2016	2017	N1c2b1b2a	N1a2b1b2a	B227, S20108, Z35120, Z35123, Z35124
2016	2017	N1c2b1b2a1~	N1a2b1b2a1~	B228, Z35125, Z35126, Z35127, Z35128
2016	2017	N1c2b1b2a2	N1a2b1b2a2	Z35131, Z35132, Z35133, Z35134, Z35135
2016	2017	N1c2b1b2a2a~	N1a2b1b2a2a~	B177, Z35137, Z35138, Z35139, Z35140
2016	2017	N1c2b1b2a2b~	N1a2b1b2a2b~	Z35141, Z35144, Z43230, Z43231
2016	2017	N1c2b1b2b	N1a2b1b2b	PF3415, Z35145, Z35146. Z35147, Z35148, Z35149
2016	2017	N1c2b1b2b1~	N1a2b1b2b1~	B178, Z35151, Z35152, Z35154
2016	2017	N1c2b1b2b2~	N1a2b1b2b2~	B179, Z35155, Z35156, Z35157, Z35158
2016	2017	N1c2b3a~	N1a2b2a1a~	L1418, Z35049, Z35050, Z35051
2016	2017	N1c2b3b~	N1a2b2a1b~	B225, Z35070, Z35071, Z35072
2016	2017	N1d	N1b	CTS10948, CTS270, CTS3252, CTS4543, CTS4743, CTS5397, CTS8279, CTS8304, CTS8366, CTS8662, F1172, F2466, F2626, F2905, F2930, F2952, F3025, F3040, F3310, F3329, F3531, M1785, M1831, M1844, M1848, M1850, M1865, M1870, M1873, M1874, M1875, M1881, M1884, M1888, M1890, M1893, M1908, M1918, M1921, V3743, V3831, V4033, V4096, Y6605, Y6607, Z19679, Z19680, Z19681, Z19682, Z4883, Z4970, Z5034
2016	2017	N1d1	N1b1	CTS2968, CTS582, CTS586, CTS6502, CTS8796, F4201, F4250, V2057, Y6604, Y6606, Y6609, Y6610, Y6611, Z19691, Z19695, Z19696, Z19697, Z19700, Z19701, Z19705, Z4840, Z4871, Z4936, Z4958, Z4966, Z5043
2016	2017	N1d1a1	N1b1a1	CTS7324, Z19711, Z19712, Z19713, Z19714
2016	2017	N1d1a1a~	N1b1a1a~	CTS142, CTS1935, CTS557, CTS7375, CTS8524
2016	2017	N1d1a1b~	N1b1a1b~	CTS10070, CTS11266, CTS1392, CTS39, CTS8332
